Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	cdfbcbfb-1cb0-4cf3-bf81-4975fb6060d4
Plate Name	18JUNE2025 HMC3 Drug Repurp PLATE1 repeat
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	All Cells - Number of Objects	All Cells - Non border cells - Mean per Well	Non border cells - Number of Objects	Non border cells - Total Spot Area - Mean per Well	Non border cells - Relative Spot Intensity - Mean per Well	Non border cells - Number of Spots - Mean per Well	Non border cells - Number of Spots per Area of Cell - Mean per Well	Spots Substrate - Number of Objects	Spots Substrate - Relative Spot Intensity - Mean per Well	Spots Substrate - Corrected Spot Intensity - Mean per Well	Spots Substrate - Uncorrected Spot Peak Intensity - Mean per Well	Spots Substrate - Spot Contrast - Mean per Well	Spots Substrate - Spot Background Intensity - Mean per Well	Spots Substrate - Spot Area [px²] - Mean per Well	Spots Substrate - Region Intensity - Mean per Well	Spots Substrate - Spot to Region Intensity - Mean per Well	Spots Substrate - Corrected Spot Intensity - StdDev per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
3	8	1	1	2094	0.911652340019	1909	744.281299109	0.51959705894	12.6149816658	0.0035468718497	24082	0.609422096647	1416.51661189	2471.44788639	0.535908633682	237.053574424	58.999792376	990.791137939	1.76108815777	4874.08109242	25	0	0	InLimits	37	InLimits	5					
2	8	1	1	2490	0.905220883534	2254	738.107364685	0.467329538335	12.8296362023	0.00361470267559	28918	0.612211692505	1473.54901974	2551.657791	0.539821037841	239.216173288	57.5314337091	918.468469559	1.9899834736	5184.95974492	25	0	0	InLimits	37	InLimits	5					
2	9	1	1	2502	0.916466826539	2293	727.300915831	0.468816894254	12.9350196249	0.00362768905072	29660	0.611237059125	1514.18690364	2604.34221173	0.538309196922	236.363430938	56.2272757923	892.826514124	2.03139014492	5374.65287124	25	0	0	InLimits	37	InLimits	5					
3	9	1	1	2544	0.911556603774	2319	746.258732212	0.503241113962	13.5912031048	0.00364147610928	31518	0.602079204838	1382.89880119	2407.36807539	0.527067344452	238.8144855	54.9074814392	930.586897659	1.85948375941	4974.05490363	25	0	0	InLimits	37	InLimits	5					
4	9	1	1	2663	0.904243334585	2408	832.054401993	0.521999901217	14.740448505	0.00352657705313	35495	0.605224344506	1423.60531686	2481.43535709	0.531302992997	243.426415657	56.4470207071	986.237184445	1.77326532694	4938.52525611	25	0	0	InLimits	37	InLimits	5					
5	9	1	1	2387	0.908253037285	2168	803.834870849	0.503036221672	13.9907749077	0.00337960457246	30332	0.599043622614	1299.28284535	2290.26519847	0.523039463938	239.400420006	57.4546353686	879.710910011	1.79621958611	4613.77749611	25	0	0	InLimits	37	InLimits	5					
6	9	1	1	2522	0.91712926249	2313	801.347600519	0.534281606684	14.0012970169	0.00341527347333	32385	0.605366378423	1478.21396204	2575.37566775	0.530824692001	242.094574044	57.23381195	1028.04190501	1.75889581078	5059.26388989	25	0	0	InLimits	37	InLimits	5					
7	9	1	1	2854	0.913805185704	2608	806.431365031	0.539618675083	13.775690184	0.00341851254575	35927	0.60418864425	1435.72073697	2501.78122304	0.529904180331	243.50277642	58.5401786957	1040.22076219	1.69450077197	4967.55700838	25	0	0	InLimits	37	InLimits	5					
8	9	1	1	2615	0.910133843212	2380	782.209243697	0.525176986843	12.906302521	0.00319677652507	30717	0.592081110644	1276.63377805	2252.23869519	0.515062602059	239.811597273	60.6067649836	956.356163734	1.67415359456	4549.34884217	25	0	0	InLimits	37	InLimits	5					
9	9	1	1	2460	0.909349593496	2237	805.11622709	0.482083008487	15.8395172105	0.00379289249629	35433	0.593241746073	1273.02224669	2236.55318488	0.516892549019	242.087678819	50.8295938814	877.35544617	1.78059159638	4691.58712572	24	0	0	InLimits	37	InLimits	5					
10	9	1	1	2375	0.919157894737	2183	768.166743014	0.484135199311	14.4186898763	0.00347150166613	31476	0.59650280478	1298.76517997	2269.78987165	0.519331775395	237.584068135	53.2757656627	871.20190358	1.84674772563	4734.81457893	25	0	0	InLimits	37	InLimits	5					
11	9	1	1	2534	0.914364640884	2317	805.020284851	0.498659168585	15.8744065602	0.00381349121237	36781	0.60332396593	1411.46535461	2449.06677361	0.529942587009	242.741523315	50.7118349148	955.870848328	1.79456253876	5096.87013792	25	0	0	InLimits	37	InLimits	5					
12	9	1	1	2703	0.911949685535	2465	876.375659229	0.522933182229	15.9200811359	0.00368678198632	39243	0.600249956726	1466.43761539	2551.99592284	0.52635556532	251.329969577	55.0484417603	999.348338082	1.79852454339	5119.70180005	25	0	0	InLimits	37	InLimits	5					
13	9	1	1	2544	0.902122641509	2295	798.890631808	0.484906418018	14.6139433551	0.00358810035644	33539	0.60295428017	1443.46733788	2499.19696473	0.528539215672	240.851695026	54.6663287516	900.591246728	1.92808722843	5198.77969724	25	0	0	InLimits	37	InLimits	5					
14	9	1	1	2651	0.909845341381	2412	764.118573798	0.488712738437	13.2931177446	0.00333202619849	32063	0.596136401293	1276.9413952	2238.98406263	0.519145670902	237.776917876	57.4822692824	860.594399943	1.82659926105	4640.73810528	25	0	0	InLimits	37	InLimits	5					
15	9	1	1	2413	0.913385826772	2204	757.325771325	0.481806113032	12.5753176044	0.00322991304257	27716	0.598083040265	1359.67118531	2377.12292539	0.52209734995	242.717603515	60.2231923799	899.590575429	1.9163781963	4858.48628361	25	0	0	InLimits	37	InLimits	5					
15	10	1	1	2589	0.913866357667	2366	751.194420964	0.475952001138	11.8693998309	0.00320738281402	28083	0.591261075789	1307.10114093	2297.79987893	0.514105271451	242.49040519	63.288323897	864.338411544	1.8563434119	4738.88916327	25	0	0	InLimits	37	InLimits	5					
14	10	1	1	2497	0.907488986784	2266	793.277581642	0.495726175729	13.8812886143	0.00347232398931	31455	0.60618805529	1360.20387953	2373.18858687	0.531530272745	238.004607979	57.1472579876	894.679465344	1.87102327255	4848.5224555	25	0	0	InLimits	37	InLimits	5					
13	10	1	1	2553	0.907951429691	2318	782.884383089	0.503261164409	13.9512510785	0.00348865886784	32339	0.602320496084	1372.96868825	2391.20053187	0.526252694581	237.398339451	56.1157116794	922.640236335	1.8300576177	4886.87679499	25	0	0	InLimits	37	InLimits	5					
12	10	1	1	2756	0.916545718433	2526	803.072050673	0.487718361766	15.9920823436	0.00407481091302	40396	0.606775415569	1467.93617057	2543.72452718	0.533476488398	244.06200742	50.2168531538	1003.24729274	1.80835007653	5183.68753425	25	0	0	InLimits	37	InLimits	5					
11	10	1	1	2684	0.917287630402	2462	775.283103168	0.492471885947	14.2839155158	0.0035345889193	35167	0.597526655437	1295.58253195	2274.33048028	0.521818787826	240.064339452	54.2766514061	873.092388483	1.81916567467	4712.1769056	25	0	0	InLimits	37	InLimits	5					
10	10	1	1	2512	0.916401273885	2302	803.360121633	0.481539993439	15.7350130321	0.00366538872002	36222	0.592459098406	1281.12327524	2235.416432	0.51501465601	238.785529121	51.0555739606	909.069750384	1.76299815107	4800.02102126	25	0	0	InLimits	37	InLimits	5					
9	10	1	1	2447	0.91867592971	2248	771.446619217	0.466365611372	15.2793594306	0.00362146956749	34348	0.595895560135	1302.84036977	2285.09013625	0.520320179781	240.49972024	50.4894608129	850.211269275	1.87451496986	4785.95014505	25	0	0	InLimits	37	InLimits	5					
8	10	1	1	2463	0.919610231425	2265	756.828697572	0.492657945234	13.8260485651	0.00356264451443	31316	0.596700600843	1386.24188504	2406.91796526	0.520878378902	242.678430647	54.7393345255	949.172121523	1.81135927018	4992.98420515	25	0	0	InLimits	37	InLimits	5					
7	10	1	1	2306	0.899392888118	2074	864.117647059	0.497591057871	11.2613307618	0.00246259366377	23356	0.585418743218	1292.51452985	2286.33113547	0.50680170758	253.509465226	76.7331734886	858.041934664	1.91897713812	4499.24511567	25	0	0	InLimits	37	InLimits	5					
6	10	1	1	2445	0.908793456033	2222	768.95229523	0.515654889446	13.6534653465	0.00350347546473	30338	0.601819809582	1312.24646816	2317.40876129	0.526995766123	238.048755269	56.319203639	933.121461099	1.744816612	4605.42931393	25	0	0	InLimits	37	InLimits	5					
5	10	1	1	2898	0.919254658385	2664	782.587837838	0.509376915378	13.2957957958	0.00336458372632	35420	0.597153256867	1336.42445682	2329.86036138	0.521497499783	237.66119438	58.859796725	920.596598454	1.78269332901	4864.01951914	25	0	0	InLimits	37	InLimits	5					
4	10	1	1	2210	0.916742081448	2026	756.152023692	0.495967177576	13.587857848	0.00346799378454	27529	0.598177113679	1268.59700394	2244.18235315	0.522193228887	237.224639791	55.6490973156	881.461300105	1.80496642838	4507.9918651	25	0	0	InLimits	37	InLimits	5					
3	10	1	1	2581	0.905075552112	2336	774.724315068	0.501813514493	13.1708047945	0.00346941952499	30767	0.606950813636	1467.08557197	2543.35502324	0.532679514671	240.128964228	58.8213345468	944.493434338	1.88233370217	5142.6322761	25	0	0	InLimits	37	InLimits	5					
2	10	1	1	2665	0.91894934334	2449	767.158432013	0.481614717147	14.3082890976	0.00406676167154	35041	0.623272016049	1692.7432659	2901.74258725	0.554363050927	245.610635106	53.6163636883	1033.17788411	2.02006098589	5744.11323208	25	0	0	InLimits	37	InLimits	5					
2	11	1	1	2819	0.907768712309	2559	803.315748339	0.478903243787	14.4060179758	0.00382889401126	36865	0.606112352092	1425.7261889	2464.79981012	0.531543009811	242.212347068	55.7625118676	976.06783887	1.8288200932	5104.96257498	25	0	0	InLimits	37	InLimits	5					
3	11	1	1	2120	0.912264150943	1934	761.116339193	0.503245433902	11.5987590486	0.00302423833904	22432	0.596154792853	1367.41421413	2383.67292261	0.519204020297	239.460016767	65.6204975036	947.885726987	1.81827065322	4896.52887138	25	0	0	InLimits	37	InLimits	5					
4	11	1	1	2442	0.922194922195	2252	787.051065719	0.499239522581	14.2659857904	0.00353266171703	32127	0.599971663945	1295.10191523	2275.67886824	0.524266850544	237.572924542	55.1697637501	885.459304632	1.83530287136	4655.10118602	25	0	0	InLimits	37	InLimits	5					
5	11	1	1	2532	0.913507109005	2313	797.047124946	0.515265697892	15.0211846087	0.00381957089826	34744	0.608867154903	1453.68139029	2525.4622093	0.536588087819	240.736842405	53.0615358047	994.313498114	1.75354052249	5129.89365719	25	0	0	InLimits	37	InLimits	5					
6	11	1	1	2346	0.907928388747	2130	793.084507042	0.51350990814	14.6112676056	0.00351698883243	31122	0.600523547848	1355.88018353	2382.05234239	0.524972230628	236.976847165	54.2789666474	921.526547398	1.81528722918	4770.88406085	25	0	0	InLimits	37	InLimits	5					
7	11	1	1	2543	0.913094769957	2322	770.433247201	0.496721480953	13.8824289406	0.00363092305304	32235	0.603863135493	1375.79316859	2385.53572204	0.529803238475	234.855544913	55.4970063595	928.363073975	1.81936267872	5006.52219291	25	0	0	InLimits	37	InLimits	5					
8	11	1	1	2753	0.913548855794	2515	744.3944334	0.490257070081	14.193638171	0.00377455423816	35697	0.603861378602	1422.87670393	2481.16455164	0.530224701775	245.046092194	52.4456396896	963.213967915	1.83897497296	5012.54310587	25	0	0	InLimits	37	InLimits	5					
9	11	1	1	2596	0.914098613251	2373	737.371260008	0.480477742866	14.0766961652	0.00369070448293	33404	0.601968789616	1350.52176139	2351.37025506	0.527296949599	237.591061674	52.3824092923	929.535814193	1.8218253237	4914.92230027	25	0	0	InLimits	37	InLimits	5					
10	11	1	1	2651	0.924179554885	2450	724.979591837	0.492474776931	13.1281632653	0.00344959113719	32164	0.588158746384	1221.18458164	2157.09569705	0.510162622502	238.286258738	55.2232309414	836.626747378	1.80423586776	4523.18132859	25	0	0	InLimits	37	InLimits	5					
11	11	1	1	2617	0.902942300344	2363	812.387642827	0.495959122246	15.8611933982	0.00376402351918	37480	0.602474655712	1279.94539353	2257.90728388	0.527807012309	240.038654637	51.2185699039	908.759258577	1.7650188094	4585.19889033	25	0	0	InLimits	37	InLimits	5					
12	11	1	1	2762	0.913830557567	2524	802.04437401	0.525083447129	14.5859746434	0.00366265637532	36815	0.601910452281	1414.9996572	2471.26372403	0.527201431423	242.228386009	54.9873692788	957.704054186	1.8435515713	4951.31401224	25	0	0	InLimits	37	InLimits	5					
13	11	1	1	2418	0.906120760959	2191	761.89456869	0.493514767897	13.9858512095	0.0035220702103	30643	0.595991040488	1254.85824493	2210.24873544	0.519482477973	240.490768222	54.4760956825	873.291609343	1.7708169902	4590.2800661	25	0	0	InLimits	37	InLimits	5					
14	11	1	1	2444	0.909574468085	2223	756.636077373	0.489921327144	13.4242015295	0.00353569732285	29842	0.610021021054	1473.65811121	2565.77387575	0.536338177989	237.543353908	56.3635815294	924.512245742	1.94593621003	4965.1320958	25	0	0	InLimits	37	InLimits	5					
15	11	1	1	2266	0.913945278023	2071	751.098985997	0.500051622946	11.7155963303	0.00314048847029	24263	0.597492221249	1360.12810716	2376.42814161	0.521803253691	243.70333904	64.1110332605	938.960434475	1.84224887123	4794.81215323	25	0	0	InLimits	37	InLimits	5					
15	12	1	1	2502	0.905275779376	2265	713.623399558	0.464061658193	13.4366445916	0.00359790208997	30434	0.595530056945	1334.99994665	2331.59597818	0.519464185904	241.011371249	53.110238549	863.600883144	1.91726754255	4849.32700094	25	0	0	InLimits	37	InLimits	5					
14	12	1	1	2633	0.914546145082	2408	788.949750831	0.502260401295	14.3409468439	0.00373915688907	34533	0.603316473259	1425.52436086	2481.14218284	0.529962063958	246.28807556	55.0137839168	976.473528088	1.77516099133	5044.2982120999995	25	0	0	InLimits	37	InLimits	5					
13	12	1	1	2226	0.907457322552	2020	752.103960396	0.513291786953	14.649009901	0.00389120106148	29591	0.609768158306	1372.31131666	2414.423203	0.536995105755	240.991561436	51.3416241425	969.447982359	1.74631453696	4716.51937118	25	0	0	InLimits	37	InLimits	5					
12	12	1	1	2807	0.931243320271	2614	767.1993114	0.517823656589	13.4743687835	0.00360897543766	35222	0.593213212631	1253.16551382	2219.54588042	0.516981736949	243.450582703	56.9376809948	912.886140804	1.72989585847	4453.53499211	25	0	0	InLimits	37	InLimits	5					
11	12	1	1	2582	0.908985282727	2347	798.785257776	0.487416119728	14.9424797614	0.00361018050123	35070	0.589892594145	1230.32649642	2175.96136299	0.512378442801	241.051468242	53.4573424579	887.140901692	1.76139568553	4545.16459122	25	0	0	InLimits	37	InLimits	5					
10	12	1	1	2664	0.913288288288	2433	766.338676531	0.497337851258	13.3695026716	0.00352163093918	32528	0.595281521958	1284.15207146	2263.74907772	0.519314599797	241.213252867	57.3199090015	903.130605739	1.7803497113	4596.56043082	25	0	0	InLimits	37	InLimits	5					
9	12	1	1	2589	0.912321359598	2362	737.919136325	0.455855577518	14.9017781541	0.00368303195332	35198	0.603182482987	1356.52796056	2357.09563043	0.52860641357	236.839402358	49.5188647082	853.292161652	1.9621382221	4933.82421746	25	0	0	InLimits	37	InLimits	5					
8	12	1	1	2516	0.919316375199	2313	746.191958495	0.476681987028	14.121487246	0.00360987735953	32663	0.600681549661	1281.55570089	2265.77923032	0.526071472421	239.92618887	52.840890304	895.673902879	1.78874535719	4560.46922145	25	0	0	InLimits	37	InLimits	5					
7	12	1	1	2709	0.921742340347	2497	729.724068883	0.493878396046	13.4409291149	0.00355214445344	33562	0.605009841605	1391.32595413	2427.15416245	0.530845019242	241.65495764	54.29119242	922.082049923	1.84955564455	4919.95376088	25	0	0	InLimits	37	InLimits	5					
6	12	1	1	2445	0.919427402863	2248	773.157918149	0.490334877564	14.043594306	0.00340734017188	31570	0.601260221179	1364.38609166	2384.44225531	0.526641558703	240.417356792	55.0541336712	921.829652606	1.83649579693	4914.505662	25	0	0	InLimits	37	InLimits	5					
5	12	1	1	2562	0.920765027322	2359	706.887664265	0.482479500518	12.1360746079	0.00339036631066	28629	0.607191052052	1390.24732661	2418.2948409	0.532786236702	236.288843781	58.2468126725	902.455843993	1.90940612773	4937.956333	25	0	0	InLimits	37	InLimits	5					
4	12	1	1	2085	0.919424460432	1917	706.043296818	0.474361615865	12.8706311946	0.0033294715089	24673	0.604274996539	1261.45042104	2235.51667815	0.529159145154	233.375436364	54.8569286264	791.376381354	1.93294213738	4457.07831387	25	0	0	InLimits	37	InLimits	5					
3	12	1	1	2698	0.904744255004	2441	753.5637034	0.461445654428	14.4231872184	0.00391901544142	35207	0.609955271998	1496.30474478	2592.92558298	0.537233408907	241.382568224	52.2466838981	931.576899168	1.93372207344	5212.98349509	25	0	0	InLimits	37	InLimits	5					
2	12	1	1	3022	0.916942422237	2771	775.007939372	0.451454927228	13.241429087	0.00379559968892	36692	0.601711086686	1412.43829114	2460.09590646	0.528525445538	247.838999971	58.5290254006	899.988964404	1.94364368026	5088.63132651	25	0	0	InLimits	37	InLimits	5					
2	13	1	1	2789	0.922194334887	2572	767.65007776	0.458596816735	13.2278382582	0.00372023430587	34022	0.616959158461	1547.67882793	2678.6705661	0.546426387436	242.651859312	58.0329198754	991.732723238	1.9316661058	5368.31797887	25	0	0	InLimits	37	InLimits	5					
3	13	1	1	2401	0.92003331945	2209	745.180172024	0.475735770534	13.2385694885	0.00368206886107	29244	0.604797391732	1435.46898811	2498.4848174	0.531954225864	245.103021186	56.2885720148	919.121433073	1.92460476681	5067.73299248	25	0	0	InLimits	37	InLimits	5					
4	13	1	1	2404	0.920133111481	2212	755.57323689	0.477842263789	13.7151898734	0.00351988009747	30338	0.601586346841	1372.05554127	2396.41607885	0.526326534444	240.33927464	55.0902498517	864.724099759	1.92563590353	4890.51041646	25	0	0	InLimits	37	InLimits	5					
5	13	1	1	2277	0.920509442249	2096	715.681774809	0.455301560477	13.723759542	0.00359481976814	28765	0.607638641143	1343.21872554	2356.63406918	0.533417677201	239.3412843	52.1491048149	858.785657779	1.94294373655	4732.96066841	25	0	0	InLimits	37	InLimits	5					
6	13	1	1	2505	0.907385229541	2273	754.20633524	0.491736966753	14.1944566652	0.00381833032373	32264	0.61048246173	1432.67672705	2478.23168237	0.537833177385	238.324517628	53.133864369	969.868519565	1.84026285876	5132.75155654	25	0	0	InLimits	37	InLimits	5					
7	13	1	1	2641	0.912154486937	2409	748.599003736	0.470436322725	14.2465753425	0.00380954081643	34320	0.600994557649	1356.35255586	2367.51215035	0.526004186926	239.131554081	52.5458916084	881.011021302	1.89669519827	4888.35232728	25	0	0	InLimits	37	InLimits	5					
8	13	1	1	2584	0.924535603715	2389	744.030975303	0.465846097587	14.8233570532	0.00372668293996	35413	0.600317571407	1269.33122322	2238.81817412	0.525407320707	235.985677669	50.1931494084	822.672134513	1.91244994537	4612.5044058	25	0	0	InLimits	37	InLimits	5					
9	13	1	1	2518	0.920174741859	2317	813.498489426	0.471421611038	15.4410876133	0.00365952448407	35777	0.602988895893	1406.23004411	2460.67003941	0.529520897227	244.021585716	52.6840148699	880.832982105	1.96302000596	4931.5150988	25	0	0	InLimits	37	InLimits	5					
10	13	1	1	2853	0.909568874869	2595	779.653564547	0.486455479372	13.8181117534	0.00345611159847	35858	0.597786267564	1317.20407684	2315.879971	0.522360183786	238.700793037	56.4225835239	861.324453601	1.89488494907	4714.76831328	25	0	0	InLimits	37	InLimits	5					
11	13	1	1	2453	0.90052996331	2209	794.787686736	0.492092787875	14.8850158443	0.00356806277586	32881	0.598372340365	1340.92319824	2362.19914236	0.523251511163	242.361735184	53.3951522156	923.655583219	1.79012028877	4726.94845933	25	0	0	InLimits	37	InLimits	5					
12	13	1	1	2659	0.908236179015	2415	794.138302277	0.491123437067	15.8107660455	0.0040018056484	38183	0.59959363887	1359.05162661	2352.94547312	0.525009280065	241.774045787	50.2276929524	923.967813744	1.80991347933	5041.52903568	25	0	0	InLimits	37	InLimits	5					
13	13	1	1	2243	0.913508693714	2049	684.506100537	0.476865252719	12.7364568082	0.00360478774179	26097	0.61135112326	1380.13647295	2413.71069472	0.539173852652	237.490236779	53.7438402882	901.198542404	1.8765628627	4917.69797466	25	0	0	InLimits	37	InLimits	5					
14	13	1	1	2381	0.909281814364	2165	738.583833718	0.472263146304	14.0757505774	0.00388590744665	30474	0.619644911447	1580.42101515	2734.7996981	0.549221504555	243.226271637	52.4720745554	973.52662586	1.95048536511	5350.27338854	25	0	0	InLimits	37	InLimits	5					
15	13	1	1	2473	0.917509098261	2269	662.840899074	0.441508170762	11.6760687528	0.0034026819055	26493	0.599285236211	1315.67747841	2317.87762805	0.523675366915	238.533335817	56.7691843128	802.558715976	2.03875649873	4724.40370193	25	0	0	InLimits	37	InLimits	5					
15	14	1	1	2490	0.908835341365	2263	734.833406982	0.455824458159	14.2430402121	0.00384764439627	32232	0.606805635426	1422.78657611	2476.5560623	0.533403084364	240.345584836	51.5924547034	891.52574851	2.02388312178	5062.97970876	25	0	0	InLimits	37	InLimits	5					
14	14	1	1	2086	0.920421860019	1920	770.5265625	0.507312486461	14.2161458333	0.00366850345351	27295	0.600805762375	1254.46721371	2225.60260121	0.526601341757	237.298818715	54.2008060084	894.971188173	1.75605353487	4433.82413811	25	0	0	InLimits	37	InLimits	5					
13	14	1	1	2665	0.909193245779	2423	779.38959967	0.472674947309	14.8043747421	0.00363974992139	35871	0.599571798172	1267.50264367	2236.49945639	0.524256869275	236.893652102	52.6458978005	846.271489589	1.84579445542	4546.32152804	25	0	0	InLimits	37	InLimits	5					
12	14	1	1	2174	0.919963201472	2000	755.446	0.492257910723	14.6425	0.00371862755865	29285	0.597103944519	1193.2566518	2130.82782995	0.521124605201	238.098577872	51.5926925047	836.189363862	1.79031173446	4244.95794564	25	0	0	InLimits	37	InLimits	5					
11	14	1	1	2546	0.908876669285	2314	793.356525497	0.486132221813	14.9256698358	0.003724061335	34538	0.590263489683	1214.88632699	2144.90291852	0.513213893577	241.143848163	53.1538305634	887.154404979	1.73374544795	4528.05100898	25	0	0	InLimits	37	InLimits	5					
10	14	1	1	2134	0.905810684161	1933	882.23383342	0.514125505458	13.1914123125	0.00278754221246	25499	0.581553322484	1146.76234748	2042.44362524	0.501955010329	242.602720922	66.8794070356	902.391033565	1.72658428727	4202.50614784	25	0	0	InLimits	37	InLimits	5					
9	14	1	1	2402	0.91215653622	2191	740.953902328	0.446222020918	13.8215426746	0.00353462614586	30283	0.590821242444	1216.98250111	2150.57741967	0.513925786509	238.163426131	53.6086253013	807.040898978	1.91370326403	4499.03664283	25	0	0	InLimits	37	InLimits	5					
8	14	1	1	2445	0.921472392638	2253	724.057700843	0.459482049793	13.9995561474	0.00376225811347	31541	0.59790596596	1283.10689106	2264.77832028	0.52221029057	238.451466329	51.7200469231	842.251843252	1.92846963731	4690.75142726	25	0	0	InLimits	37	InLimits	5					
7	14	1	1	2595	0.917919075145	2382	737.006297229	0.482411742381	13.7170445004	0.00360307356917	32674	0.598466521431	1334.93726023	2339.42798555	0.523030652485	237.667043266	53.7292342535	886.237991539	1.90452783599	4837.24877843	25	0	0	InLimits	37	InLimits	5					
6	14	1	1	2617	0.913641574322	2391	771.891677123	0.488556851654	13.6424090339	0.003618948494	32619	0.601119566706	1334.44575688	2344.87835311	0.527231951837	246.190801668	56.5803059567	924.619247169	1.81913299206	4814.53013674	25	0	0	InLimits	37	InLimits	5					
5	14	1	1	2797	0.911333571684	2549	736.923499412	0.493886151617	11.0376618282	0.00302265851969	28135	0.600023643465	1413.51674395	2458.26653634	0.523980364791	238.853154814	66.7644570819	919.052062634	1.90881098336	5011.13521189	25	0	0	InLimits	37	InLimits	5					
4	14	1	1	2257	0.918918918919	2074	725.105110897	0.487817940588	9.47878495661	0.00252576384215	19659	0.593253582335	1320.97821331	2330.75522661	0.514271762341	235.274808945	76.4976855384	784.546624287	2.06694917235	4450.44614661	25	0	0	InLimits	37	InLimits	5					
3	14	1	1	2264	0.91961130742	2082	644.762728146	0.487866760076	5.80115273775	0.00205064952703	12078	0.601202800967	1077.96882691	1994.16674946	0.525302084558	242.020995131	111.143897996	774.561341359	1.85103265776	2732.45469512	25	0	0	InLimits	37	InLimits	5					
2	14	1	1	1961	0.955634880163	1874	354.972785486	0.521387307796	2.78655282818	0.00167633402563	5222	0.696113759249	1479.75557629	2709.80275756	0.640567431888	247.024586274	127.387782459	907.582187273	2.24599951954	2150.61804535	25	0	0	InLimits	37	InLimits	5					
2	15	1	1	2362	0.947925486876	2239	395.599374721	0.552061072387	3.19740955784	0.00194779351282	7159	0.675236430812	1349.8467693	2482.61838246	0.616654671276	251.798310844	123.724961587	986.061251405	1.80886000097	2047.34168299	25	0	0	InLimits	37	InLimits	5					
3	15	1	1	2328	0.930412371134	2166	575.676823638	0.502730905412	5.16712834718	0.00205123363312	11192	0.612177031763	1005.28076193	1883.61043603	0.539385796366	238.651422373	111.411365261	831.933626322	1.67000639214	2144.03922163	25	0	0	InLimits	37	InLimits	5					
4	15	1	1	2564	0.911076443058	2336	763.69135274	0.473638749255	9.29537671233	0.00245400831185	21714	0.591352664231	1369.31044359	2415.97117067	0.514252572346	235.920272422	82.158192871	792.047051695	2.10179580152	4733.58540413	25	0	0	InLimits	37	InLimits	5					
5	15	1	1	2538	0.919227738377	2333	710.094299186	0.470813037447	11.4492070296	0.00313482065646	26711	0.598959515376	1345.14609163	2358.01482535	0.523927035998	238.322982451	62.0212646475	845.679520837	1.97092748476	4829.91094926	25	0	0	InLimits	37	InLimits	5					
6	15	1	1	2316	0.908462867012	2104	750.145437262	0.473119493153	13.3070342205	0.00345463946257	27998	0.596351849624	1330.00836278	2331.43578113	0.52043809736	239.678427943	56.372098007	843.553558815	1.94662595338	4792.86408761	25	0	0	InLimits	37	InLimits	5					
7	15	1	1	2636	0.902883156297	2380	875.380672269	0.486801337017	13.9886554622	0.00314454756726	33293	0.580010294147	1193.14488816	2114.9943832	0.501078665668	249.632914004	62.5778992581	888.260121498	1.76128887051	4480.83083429	25	0	0	InLimits	37	InLimits	5					
8	15	1	1	2841	0.910946849701	2588	787.505795981	0.474310456802	15.2484544049	0.00382199859109	39463	0.600906714953	1382.49549675	2418.97083344	0.526272959516	239.532732415	51.6449585688	907.819593628	1.8822934289	4940.22037412	25	0	0	InLimits	37	InLimits	5					
9	15	1	1	2367	0.923954372624	2187	707.898948331	0.476102944335	12.865569273	0.00342664692901	28137	0.596603744193	1287.2898016	2268.69939937	0.520623111753	236.559832653	55.0227458507	869.449085978	1.85496679611	4656.02219562	25	0	0	InLimits	37	InLimits	5					
10	15	1	1	2405	0.925571725572	2226	741.313566936	0.471582250421	15.2803234501	0.00401945280286	34014	0.604373811323	1439.65775841	2510.85841124	0.530592159986	242.371395195	48.5142588346	940.566667296	1.8762989236	5087.86977752	25	0	0	InLimits	37	InLimits	5					
11	15	1	1	2446	0.917825020442	2245	739.036525612	0.481697191912	13.7648106904	0.00374801639329	30902	0.599042444013	1299.61563294	2289.51190861	0.523669356604	238.694578727	53.6902789463	887.395855263	1.85273353537	4689.18581609	25	0	0	InLimits	37	InLimits	5					
12	15	1	1	2408	0.90157807309	2171	741.808843851	0.483909311514	13.6052510364	0.00357598643945	29537	0.600423863661	1298.89239783	2273.23018587	0.524709141209	236.220514517	54.5237160172	877.081705177	1.8831230178	4659.33940147	25	0	0	InLimits	37	InLimits	5					
13	15	1	1	2379	0.918032786885	2184	724.626373626	0.487034199889	13.407967033	0.00356327365583	29283	0.599154337442	1350.10716961	2365.31595123	0.523478650769	235.772334386	54.0444626575	885.534352271	1.86858332027	4843.81647238	25	0	0	InLimits	37	InLimits	5					
14	15	1	1	2394	0.920634920635	2204	766.096188748	0.481644257538	13.9423774955	0.00367547754648	30729	0.596958031508	1228.61202937	2177.26030785	0.521294224765	238.765020956	54.9473136125	886.124871826	1.79179771178	4381.82749875	25	0	0	InLimits	37	InLimits	5					
15	15	1	1	2423	0.912092447379	2210	737.478733032	0.452367337034	14.3737556561	0.00399923719482	31766	0.609414846329	1463.65041065	2547.99197255	0.537009657407	240.17652244	51.3073097022	920.045158698	2.03183526956	5098.73655151	25	0	0	InLimits	37	InLimits	5					
